n,tau,d,semilla,auc_cv,auc_resub,C,l1_ratio,n_coef_no_cero,tasa,lote
120,1.0,0.0,20261011,0.576388888888889,0.7017195767195766,1.0,1.0,5,0.7,extra
120,1.0,0.0,20261011,0.5903110047846889,0.7482057416267942,1.0,1.0,9,0.6333333333333333,extra
120,1.0,0.0,20261011,0.5052910052910053,0.5,0.01,0.5,0,0.7,extra
120,1.0,0.0,20261011,0.5107840279801806,0.6656951326143982,1.0,0.5,8,0.6083333333333333,extra
120,1.0,0.0,20261011,0.4731457800511508,0.6678033532253481,1.0,0.0,9,0.575,extra
120,1.0,0.0,20261011,0.5346569139672588,0.6778126088470916,1.0,1.0,6,0.725,extra
120,1.0,0.0,20261011,0.5089514066496164,0.6050014208581983,0.01,0.0,9,0.575,extra
120,1.0,0.0,20261011,0.45348148148148154,0.6948148148148149,1.0,0.5,7,0.625,extra
120,1.0,0.0,20261011,0.4705714285714286,0.6118571428571428,0.1,0.5,1,0.5833333333333334,extra
120,1.0,0.0,20261011,0.4694285714285714,0.6288571428571429,0.1,0.5,1,0.5833333333333334,extra
120,1.0,0.0,20261011,0.5357142857142857,0.6773504273504274,0.1,0.0,9,0.65,extra
120,1.0,0.0,20261011,0.4680886243386243,0.5,0.01,0.5,0,0.7,extra
120,1.0,0.0,20261011,0.5539284708532808,0.689383272317657,1.0,0.5,8,0.5583333333333333,extra
120,1.0,0.0,20261011,0.4396298472385429,0.625587544065805,0.1,0.5,1,0.6166666666666667,extra
120,1.0,0.0,20261011,0.5504404660414891,0.6962205171923842,0.1,0.5,3,0.575,extra
120,1.0,0.0,20261011,0.40677429566318457,0.5,0.01,0.5,0,0.675,extra
120,1.0,0.0,20261011,0.4410885167464115,0.6435406698564593,1.0,0.0,9,0.6333333333333333,extra
120,1.0,0.0,20261011,0.4141973298599804,0.5,0.01,0.5,0,0.6916666666666667,extra
120,1.0,0.0,20261011,0.5,0.5,0.01,0.5,0,0.5833333333333334,extra
120,1.0,0.0,20261011,0.5109999999999999,0.6084285714285714,0.1,0.5,2,0.5833333333333334,extra
120,1.0,0.0,20261011,0.43284493284493286,0.6343101343101344,0.1,0.0,9,0.65,extra
120,1.0,0.0,20261011,0.5107729138166894,0.5,0.01,0.5,0,0.7166666666666667,extra
120,1.0,0.0,20261011,0.5115740740740742,0.6023478835978836,0.1,0.5,1,0.7,extra
120,1.0,0.0,20261011,0.5114468864468864,0.5943223443223443,0.01,0.0,9,0.65,extra
120,1.0,0.0,20261011,0.5743243243243243,0.6730317273795534,1.0,0.0,9,0.6166666666666667,extra
120,1.0,0.0,20261011,0.43925518925518925,0.5,0.01,0.5,0,0.65,extra
120,1.0,0.0,20261011,0.5472368014819389,0.6921889472059278,1.0,0.0,9,0.6583333333333333,extra
120,1.0,0.0,20261011,0.4785067873303167,0.5,0.01,0.5,0,0.5666666666666667,extra
120,1.0,0.0,20261011,0.5804892781636968,0.6991845363938387,1.0,0.0,9,0.6416666666666667,extra
120,1.0,0.0,20261011,0.5299773755656109,0.6194852941176471,0.1,0.5,1,0.5666666666666667,extra
120,1.0,0.0,20261011,0.5416270971826527,0.7182652738208293,0.1,0.0,9,0.675,extra
120,1.0,0.0,20261011,0.49470474967907574,0.5,0.01,0.5,0,0.6833333333333333,extra
120,1.0,0.0,20261011,0.5026913875598087,0.6395035885167464,0.1,0.5,2,0.6333333333333333,extra
120,1.0,0.0,20261011,0.5819993959528843,0.6997885835095138,1.0,0.5,7,0.6416666666666667,extra
120,1.0,0.0,20261011,0.46742724867724866,0.5,0.01,0.5,0,0.7,extra
120,1.0,0.0,20261011,0.40408357075023743,0.6479898702120923,1.0,1.0,7,0.675,extra
120,1.0,0.0,20261011,0.5578703703703703,0.6555266203703703,0.1,0.5,3,0.6,extra
120,1.0,0.0,20261011,0.5508909694956207,0.7173059498640895,1.0,0.0,9,0.6416666666666667,extra
120,1.0,0.0,20261011,0.4782543038356991,0.5,0.01,0.5,0,0.6416666666666667,extra
120,1.0,0.0,20261011,0.4436383928571429,0.5,0.01,0.5,0,0.5333333333333333,extra
120,1.0,0.0,20261011,0.5488195861264937,0.6960069950451764,1.0,1.0,6,0.6083333333333333,extra
120,1.0,0.0,20261011,0.5487804878048781,0.6967265725288831,1.0,1.0,9,0.6833333333333333,extra
120,1.0,0.0,20261011,0.4083761232349166,0.5,0.01,0.5,0,0.6833333333333333,extra
120,1.0,0.0,20261011,0.4562279670975323,0.608695652173913,0.01,0.0,9,0.6166666666666667,extra
120,1.0,0.0,20261011,0.4345714285714286,0.5,0.01,0.5,0,0.5833333333333334,extra
120,1.0,0.0,20261011,0.471830985915493,0.6792181661396953,1.0,0.0,9,0.5916666666666667,extra
120,1.0,0.0,20261011,0.4078125,0.5,0.01,0.5,0,0.6666666666666666,extra
120,1.0,0.0,20261011,0.4608888888888889,0.6281481481481481,0.01,0.0,9,0.625,extra
120,1.0,0.0,20261011,0.45795043163464216,0.6360345307713728,1.0,0.5,7,0.525,extra
120,1.0,0.0,20261011,0.4958320469280642,0.6460327261500463,1.0,1.0,3,0.6583333333333333,extra
120,1.0,0.0,20261011,0.45072751322751325,0.664021164021164,1.0,0.0,9,0.7,extra
120,1.0,0.0,20261011,0.45640625,0.6746875,0.1,0.0,9,0.6666666666666666,extra
120,1.0,0.0,20261011,0.46518518518518515,0.5,0.01,0.5,0,0.625,extra
120,1.0,0.0,20261011,0.4898648648648649,0.6266157461809636,0.1,0.5,2,0.6166666666666667,extra
120,1.0,0.0,20261011,0.5816671360180231,0.6688256829062236,0.01,0.0,9,0.5583333333333333,extra
120,1.0,0.0,20261011,0.4787234042553191,0.5,0.01,0.5,0,0.6083333333333333,extra
120,1.0,0.0,20261011,0.5785736338376042,0.682309354739117,0.01,0.0,9,0.6583333333333333,extra
120,1.0,0.0,20261011,0.40243902439024387,0.5,0.01,0.5,0,0.6583333333333333,extra
120,1.0,0.0,20261011,0.5231065468549422,0.5,0.01,0.5,0,0.6833333333333333,extra
120,1.0,0.0,20261011,0.46735645584377733,0.5,0.01,0.5,0,0.6083333333333333,extra
120,1.0,0.0,20261011,0.5828959555418339,0.6324482865081815,0.1,0.5,2,0.6583333333333333,extra
120,1.0,0.0,20261011,0.3736296296296297,0.629925925925926,0.1,0.0,9,0.625,extra
120,1.0,0.0,20261011,0.38020833333333337,0.6102430555555556,1.0,1.0,7,0.6,extra
120,1.0,0.0,20261011,0.41679530719357827,0.5,0.01,0.5,0,0.6583333333333333,extra
120,1.0,0.0,20261011,0.6462486408118884,0.7383109822399421,1.0,0.0,9,0.7416666666666667,extra
120,1.0,0.0,20261011,0.41527599486521183,0.5,0.01,0.5,0,0.6833333333333333,extra
120,1.0,0.0,20261011,0.4163509180996794,0.5,0.01,0.5,0,0.6083333333333333,extra
120,1.0,0.0,20261011,0.4625289351851853,0.5,0.01,0.5,0,0.6,extra
120,1.0,0.0,20261011,0.5496411483253588,0.7177033492822966,1.0,0.5,8,0.6333333333333333,extra
120,1.0,0.0,20261011,0.4788359788359789,0.6693121693121693,0.1,0.0,9,0.7,extra
120,1.0,0.0,20261011,0.5740155217016384,0.704225352112676,0.1,0.0,9,0.5916666666666667,extra
120,1.0,0.0,20261011,0.46621848739495797,0.5,0.01,0.5,0,0.7083333333333334,extra
120,1.0,0.0,20261011,0.5095798319327731,0.6322689075630253,0.01,0.0,9,0.7083333333333334,extra
120,1.0,0.0,20261011,0.5449293966623876,0.6456996148908858,0.1,0.5,2,0.6833333333333333,extra
120,1.0,0.0,20261011,0.6542142636616239,0.7434393331275085,0.1,0.0,9,0.6583333333333333,extra
120,1.0,0.0,20261011,0.6849894291754757,0.7544548474781033,0.1,0.5,4,0.6416666666666667,extra
120,1.0,0.0,20261011,0.4543703703703703,0.5,0.01,0.5,0,0.625,extra
120,1.0,0.0,20261011,0.4025974025974026,0.5,0.01,0.5,0,0.6416666666666667,extra
120,1.0,0.0,20261011,0.4745813397129186,0.5633971291866029,0.01,0.0,9,0.6333333333333333,extra
120,1.0,0.0,20261011,0.4387500000000001,0.5,0.01,0.5,0,0.6666666666666666,extra
120,1.0,0.0,20261011,0.3751495215311004,0.5792464114832536,0.1,0.5,2,0.6333333333333333,extra
120,1.0,0.0,20261011,0.5185406698564593,0.6046650717703349,0.01,0.0,9,0.6333333333333333,extra
120,1.0,0.0,20261011,0.5420740740740742,0.6865185185185185,0.1,0.0,9,0.625,extra
120,1.0,0.0,20261011,0.519782543038357,0.6232256115977046,0.1,0.5,1,0.6416666666666667,extra
120,1.0,0.0,20261011,0.5517746662324975,0.7059589710192119,1.0,1.0,8,0.6916666666666667,extra
120,1.0,0.0,20261011,0.4709375,0.5,0.01,0.5,0,0.6666666666666666,extra
120,1.0,0.0,20261011,0.5390716803760282,0.6254406580493537,0.01,0.0,9,0.6166666666666667,extra
120,1.0,0.0,20261011,0.4782543038356991,0.5,0.01,0.5,0,0.6416666666666667,extra
120,1.0,0.0,20261011,0.5820873205741627,0.7048444976076554,0.1,0.0,9,0.6333333333333333,extra
120,1.0,0.0,20261011,0.43917875887619634,0.6048163013275702,0.1,0.5,2,0.6583333333333333,extra
120,1.0,0.0,20261011,0.4515555555555556,0.5,0.01,0.5,0,0.625,extra
120,1.0,0.0,20261011,0.4863607188703466,0.5,0.01,0.5,0,0.6833333333333333,extra
120,1.0,0.0,20261011,0.40709841628959276,0.5,0.01,0.5,0,0.5666666666666667,extra
120,1.0,0.0,20261011,0.3811361531336832,0.5,0.01,0.5,0,0.6583333333333333,extra
120,1.0,0.0,20261011,0.44514590347923677,0.5,0.01,0.5,0,0.55,extra
120,1.0,0.0,20261011,0.6244212962962963,0.7494212962962963,1.0,0.0,9,0.6,extra
120,1.0,0.0,20261011,0.47077546296296297,0.5813078703703705,0.01,0.0,9,0.6,extra
120,1.0,0.0,20261011,0.44558113100312585,0.6189258312020461,0.01,0.0,9,0.575,extra
120,1.0,0.0,20261011,0.5112942612942613,0.7203907203907204,1.0,1.0,8,0.65,extra
120,1.0,0.0,20261011,0.48045415349238285,0.5,0.01,0.5,0,0.5916666666666667,extra
120,1.0,0.0,20261011,0.4997062279670975,0.6014982373678026,0.1,0.5,1,0.6166666666666667,extra
120,1.0,0.0,20261011,0.4279100529100529,0.6587301587301587,0.1,0.5,2,0.7,extra
120,1.0,0.0,20261011,0.4445970695970696,0.6285103785103785,0.01,0.0,9,0.65,extra
120,1.0,0.0,20261011,0.48090481786133965,0.5840188014101058,0.01,0.0,9,0.6166666666666667,extra
120,1.0,0.0,20261011,0.5635998765050941,0.6376968200061748,0.1,0.5,1,0.6583333333333333,extra
120,1.0,0.0,20261011,0.44169719169719174,0.6150793650793651,1.0,0.5,8,0.65,extra
120,1.0,0.0,20261011,0.48651851851851846,0.6177777777777778,0.1,0.5,4,0.625,extra
120,1.0,0.0,20261011,0.46993284493284493,0.5811965811965812,0.1,0.5,1,0.65,extra
120,1.0,0.0,20261011,0.4533492822966507,0.5,0.01,0.5,0,0.6333333333333333,extra
120,1.0,0.0,20261011,0.6184785776741475,0.7181579714368989,1.0,1.0,7,0.6083333333333333,extra
120,1.0,0.0,20261011,0.47187500000000004,0.6696875,0.1,0.0,9,0.6666666666666666,extra
120,1.0,0.0,20261011,0.49038181288254157,0.6039055668901195,0.1,0.5,1,0.6083333333333333,extra
120,1.0,0.0,20261011,0.4146857701074569,0.5,0.01,0.5,0,0.6916666666666667,extra
120,1.0,0.0,20261011,0.49898726851851855,0.6281828703703702,0.01,0.0,9,0.6,extra
120,1.0,0.0,20261011,0.4648942420681551,0.637485311398355,0.01,0.0,9,0.6166666666666667,extra
120,1.0,0.0,20261011,0.3830369357045144,0.5827633378932969,0.01,0.0,9,0.7166666666666667,extra
120,1.0,0.0,20261011,0.44025065578548533,0.6036141066744389,0.01,0.0,9,0.6083333333333333,extra
120,1.0,0.0,20261011,0.5431134259259259,0.7019675925925926,1.0,0.0,9,0.6,extra
120,1.0,0.0,20261011,0.4898702120924343,0.6904083570750237,1.0,0.0,9,0.675,extra
120,1.0,0.0,20261011,0.586529749320447,0.6895197825430384,0.1,0.0,9,0.6416666666666667,extra
120,1.0,0.0,20261011,0.54737870400521,0.647020514490394,0.01,0.0,9,0.6916666666666667,extra
120,1.0,0.0,20261011,0.4935326243173326,0.717160103478011,1.0,0.0,9,0.5916666666666667,extra
120,1.0,0.0,20261011,0.5801282051282052,0.6181318681318682,0.01,0.0,9,0.65,extra
120,1.0,0.0,20261011,0.36183310533515733,0.6138850889192886,0.01,0.0,9,0.7166666666666667,extra
120,1.0,0.0,20261011,0.48195510088093213,0.5,0.01,0.5,0,0.575,extra
120,1.0,0.0,20261011,0.5351037851037852,0.6294261294261294,0.01,0.0,9,0.65,extra
120,1.0,0.0,20261011,0.5317999382525471,0.607131830811979,0.1,0.5,1,0.6583333333333333,extra
120,1.0,0.0,20261011,0.5210690045248869,0.6875,1.0,0.0,9,0.5666666666666667,extra
120,1.0,0.0,20261011,0.4797037037037037,0.6524444444444444,0.1,0.0,9,0.625,extra
120,1.0,0.0,20261011,0.47329859980462385,0.5978508629111039,0.1,0.5,1,0.6916666666666667,extra
120,1.0,0.0,20261011,0.4942714453584019,0.5,0.01,0.5,0,0.6166666666666667,extra
120,1.0,0.0,20261011,0.4324162679425838,0.5,0.01,0.5,0,0.6333333333333333,extra
120,1.0,0.0,20261011,0.5298746721072574,0.629116875546488,0.1,0.5,2,0.6083333333333333,extra
120,1.0,0.0,20261011,0.49626196172248804,0.5988337320574162,0.1,0.5,2,0.6333333333333333,extra
120,1.0,0.0,20261011,0.5928125,0.66859375,0.1,0.5,3,0.6666666666666666,extra
120,1.0,0.0,20261011,0.42373461012311897,0.6303009575923393,1.0,0.0,9,0.7166666666666667,extra
120,1.0,0.0,20261011,0.5108728480821504,0.6840833585019632,1.0,0.0,9,0.6416666666666667,extra
120,1.0,0.0,20261011,0.4651851851851852,0.682074074074074,1.0,0.0,9,0.625,extra
120,1.0,0.0,20261011,0.5540624999999999,0.7100000000000001,1.0,1.0,7,0.6666666666666666,extra
120,1.0,0.0,20261011,0.5565682870370371,0.6087962962962963,0.01,0.0,9,0.6,extra
120,1.0,0.0,20261011,0.45644444444444443,0.5,0.01,0.5,0,0.625,extra
120,1.0,0.0,20261011,0.53296875,0.6456250000000001,0.01,0.0,9,0.6666666666666666,extra
120,1.0,0.0,20261011,0.6485955904560555,0.7417698580489278,1.0,0.0,9,0.6416666666666667,extra
120,1.0,0.0,20261011,0.4553874652670577,0.6048163013275702,0.1,0.5,2,0.6583333333333333,extra
120,1.0,0.0,20261011,0.48369737258626144,0.5,0.01,0.5,0,0.675,extra
120,1.0,0.0,20261011,0.5997442455242967,0.6945154873543621,1.0,1.0,7,0.575,extra
120,1.0,0.0,20261011,0.6115977046209604,0.6991845363938387,1.0,0.0,9,0.6416666666666667,extra
120,1.0,0.0,20261011,0.44781250000000006,0.5,0.01,0.5,0,0.6666666666666666,extra
120,1.0,0.0,20261011,0.43434343434343436,0.5,0.01,0.5,0,0.725,extra
120,1.0,0.0,20261011,0.5669856459330143,0.6907894736842106,1.0,0.0,9,0.6333333333333333,extra
120,1.0,0.0,20261011,0.4842796092796092,0.6394993894993894,0.01,0.0,9,0.65,extra
120,1.0,0.0,20261011,0.5093333333333334,0.6776296296296297,0.1,0.5,4,0.625,extra
120,1.0,0.0,20261011,0.505,0.611,0.1,0.5,1,0.5833333333333334,extra
120,1.0,0.0,20261011,0.642512077294686,0.6926683716965046,0.1,1.0,1,0.575,extra
120,1.0,0.0,20261011,0.47532314923619273,0.6847826086956521,1.0,1.0,7,0.6166666666666667,extra
120,1.0,0.0,20261011,0.5324675324675325,0.6043491392328602,0.01,0.0,9,0.6416666666666667,extra
120,1.0,0.0,20261011,0.48486990950226244,0.5,0.01,0.5,0,0.5666666666666667,extra
120,1.0,0.0,20261011,0.5907595693779903,0.6531100478468899,0.01,0.0,9,0.6333333333333333,extra
120,1.0,0.0,20261011,0.5157456004939797,0.6384686631676443,0.01,0.0,9,0.6583333333333333,extra
120,1.0,0.0,20261011,0.422970052485335,0.6035813522692188,0.1,0.5,2,0.6583333333333333,extra
120,1.0,0.0,20261011,0.44346240179573515,0.5,0.01,0.5,0,0.55,extra
120,1.0,0.0,20261011,0.4708148148148148,0.5961481481481482,0.01,0.0,9,0.625,extra
120,1.0,0.0,20261011,0.4197048611111111,0.5980902777777778,0.01,0.0,9,0.6,extra
120,1.0,0.0,20261011,0.5608465608465608,0.634589947089947,0.01,0.0,9,0.7,extra
120,1.0,0.0,20261011,0.545625,0.5906250000000001,0.01,0.0,9,0.6666666666666666,extra
120,1.0,0.0,20261011,0.46941638608305275,0.5,0.01,0.5,0,0.55,extra
120,1.0,0.0,20261011,0.5067997685185185,0.5,0.01,0.5,0,0.6,extra
120,1.0,0.0,20261011,0.46209490740740744,0.5,0.01,0.5,0,0.6,extra
120,1.0,0.0,20261011,0.5243055555555556,0.677662037037037,0.1,0.0,9,0.6,extra
120,1.0,0.0,20261011,0.4042962962962963,0.5,0.01,0.5,0,0.625,extra
120,1.0,0.0,20261011,0.4645457423235201,0.5,0.01,0.5,0,0.675,extra
120,1.0,0.0,20261011,0.47656250000000006,0.5,0.01,0.5,0,0.6,extra
120,1.0,0.0,20261011,0.4891493055555556,0.5,0.01,0.5,0,0.6,extra
120,1.0,0.0,20261011,0.43145555193747964,0.5,0.01,0.5,0,0.6916666666666667,extra
120,1.0,0.0,20261011,0.5141010575793185,0.5,0.01,0.5,0,0.6166666666666667,extra
120,1.0,0.0,20261011,0.5417156286721504,0.600470035252644,0.01,0.0,9,0.6166666666666667,extra
120,1.0,0.0,20261011,0.45890410958904104,0.5,0.01,0.5,0,0.6083333333333333,extra
120,1.0,0.0,20261011,0.40992592592592586,0.5,0.01,0.5,0,0.625,extra
120,1.0,0.0,20261011,0.37318518518518523,0.5,0.01,0.5,0,0.625,extra
120,1.0,0.0,20261011,0.4719169719169719,0.622100122100122,0.01,0.0,9,0.65,extra
120,1.0,0.0,20261011,0.5237540075779655,0.6814339842611483,1.0,0.0,9,0.6083333333333333,extra
120,1.0,0.0,20261011,0.47784902360827747,0.5638297872340426,0.1,0.5,1,0.6083333333333333,extra
120,1.0,0.0,20261011,0.6164955070603337,0.6649550706033376,0.01,0.0,9,0.6833333333333333,extra
120,1.0,0.0,20261011,0.4361111111111111,0.7281481481481482,1.0,0.5,9,0.75,extra
120,1.0,0.0,20261011,0.3794642857142857,0.6028439153439153,0.1,0.5,1,0.7,extra
120,1.0,0.0,20261011,0.44214285714285717,0.5,0.01,0.5,0,0.5833333333333334,extra
