n,tau,d,semilla,auc_cv,auc_resub,C,l1_ratio,n_coef_no_cero,tasa,variante
41,0.9,0.35,20260911,0.5487500000000001,0.5,0.01,0.5,0,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4833333333333334,0.6205128205128205,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.35919540229885055,0.5,0.01,0.5,0,0.7073170731707317,probit
41,0.9,0.35,20260911,0.5933014354066986,0.715311004784689,0.1,0.5,1,0.5365853658536586,probit
41,0.9,0.35,20260911,0.6120689655172414,0.8362068965517241,0.1,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.3915343915343915,0.7301587301587301,0.1,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.4818840579710144,0.7439613526570048,1.0,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.42750000000000005,0.5,0.1,0.5,0,0.6097560975609756,probit
41,0.9,0.35,20260911,0.7787356321839081,0.9051724137931034,1.0,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.31000000000000005,0.5,0.01,0.5,0,0.6097560975609756,probit
41,0.9,0.35,20260911,0.5662499999999999,0.7575000000000001,1.0,1.0,6,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4986263736263736,0.6593406593406593,0.01,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.36923076923076925,0.6666666666666667,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.39375000000000004,0.5,0.01,0.5,0,0.6097560975609756,probit
41,0.9,0.35,20260911,0.5166666666666666,0.5,0.01,0.5,0,0.6341463414634146,probit
41,0.9,0.35,20260911,0.41125,0.5,0.01,0.5,0,0.6097560975609756,probit
41,0.9,0.35,20260911,0.5318627450980392,0.7254901960784313,0.1,0.5,1,0.5853658536585366,probit
41,0.9,0.35,20260911,0.3775,0.6625,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.3897435897435898,0.5,0.01,0.5,0,0.6341463414634146,probit
41,0.9,0.35,20260911,0.4113756613756614,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.7,0.7512820512820513,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.5024154589371981,0.5,0.01,0.5,0,0.5609756097560976,probit
41,0.9,0.35,20260911,0.353021978021978,0.5,0.01,0.5,0,0.6829268292682927,probit
41,0.9,0.35,20260911,0.5769230769230769,0.7871794871794873,1.0,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.4950980392156863,0.7058823529411765,0.01,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.6534391534391535,0.8518518518518519,1.0,0.5,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.4675,0.6575000000000001,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.42582417582417575,0.8543956043956044,1.0,1.0,5,0.6829268292682927,probit
41,0.9,0.35,20260911,0.5357142857142857,0.8915343915343915,1.0,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.5625,0.6323529411764706,0.01,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.5047846889952153,0.6889952153110048,0.01,0.0,9,0.5365853658536586,probit
41,0.9,0.35,20260911,0.45767195767195773,0.6428571428571429,0.01,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.4791666666666667,0.7769607843137255,1.0,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.575,0.655,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4080882352941177,0.6789215686274511,0.01,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.712121212121212,0.7757575757575758,0.01,0.0,9,0.7317073170731707,probit
41,0.9,0.35,20260911,0.6145833333333335,0.7604166666666667,0.01,0.0,9,0.7804878048780488,probit
41,0.9,0.35,20260911,0.6275000000000001,0.735,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.6016483516483517,0.706043956043956,0.01,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.4057971014492754,0.5,0.01,0.5,0,0.5609756097560976,probit
41,0.9,0.35,20260911,0.5196078431372549,0.7254901960784313,0.01,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.41666666666666663,0.7040229885057472,0.01,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.574074074074074,0.7037037037037036,0.01,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.4956896551724138,0.5,0.01,0.5,0,0.7073170731707317,probit
41,0.9,0.35,20260911,0.6985645933014354,0.8564593301435407,1.0,1.0,7,0.5365853658536586,probit
41,0.9,0.35,20260911,0.48333333333333334,0.5,0.01,0.5,0,0.6341463414634146,probit
41,0.9,0.35,20260911,0.5225,0.8674999999999999,1.0,1.0,7,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4865196078431372,0.7205882352941176,0.1,0.5,1,0.5853658536585366,probit
41,0.9,0.35,20260911,0.4644607843137255,0.5,0.01,0.5,0,0.5853658536585366,probit
41,0.9,0.35,20260911,0.41818181818181815,0.5,0.01,0.5,0,0.7317073170731707,probit
41,0.9,0.35,20260911,0.47354497354497355,0.582010582010582,0.01,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.7282608695652173,0.7946859903381643,0.1,0.5,1,0.43902439024390244,probit
41,0.9,0.35,20260911,0.7307692307692307,0.9230769230769231,1.0,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.49230769230769234,0.5,0.01,0.5,0,0.6341463414634146,probit
41,0.9,0.35,20260911,0.3976190476190476,0.5,0.01,0.5,0,0.5121951219512195,probit
41,0.9,0.35,20260911,0.6408045977011494,0.8620689655172413,1.0,0.5,7,0.7073170731707317,probit
41,0.9,0.35,20260911,0.5410628019323671,0.8091787439613527,0.1,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.43750000000000006,0.5,0.01,0.5,0,0.5853658536585366,probit
41,0.9,0.35,20260911,0.3804945054945055,0.5,0.01,0.5,0,0.6829268292682927,probit
41,0.9,0.35,20260911,0.366421568627451,0.6936274509803921,0.1,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.4357142857142857,0.5,0.01,0.5,0,0.5121951219512195,probit
41,0.9,0.35,20260911,0.5948275862068966,0.7040229885057471,0.01,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.5686813186813187,0.7912087912087912,1.0,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.7475,0.8324999999999999,0.1,0.5,2,0.6097560975609756,probit
41,0.9,0.35,20260911,0.53125,0.6925,0.1,0.5,1,0.6097560975609756,probit
41,0.9,0.35,20260911,0.34195402298850575,0.5,0.01,0.5,0,0.7073170731707317,probit
41,0.9,0.35,20260911,0.576923076923077,0.6648351648351649,0.01,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.4381868131868132,0.5,0.01,0.5,0,0.6829268292682927,probit
41,0.9,0.35,20260911,0.47101449275362317,0.5,0.01,0.5,0,0.5609756097560976,probit
41,0.9,0.35,20260911,0.6473429951690821,0.7246376811594203,0.1,0.5,1,0.5609756097560976,probit
41,0.9,0.35,20260911,0.8042328042328042,0.8756613756613757,0.1,0.5,4,0.6585365853658537,probit
41,0.9,0.35,20260911,0.5089743589743589,0.6692307692307692,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.35757575757575755,0.5,0.01,0.5,0,0.7317073170731707,probit
41,0.9,0.35,20260911,0.49175824175824173,0.5,0.01,0.5,0,0.6829268292682927,probit
41,0.9,0.35,20260911,0.44,0.6925,0.1,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.6296296296296297,0.8042328042328042,1.0,1.0,4,0.6585365853658537,probit
41,0.9,0.35,20260911,0.3987179487179487,0.7115384615384616,0.1,0.5,1,0.6341463414634146,probit
41,0.9,0.35,20260911,0.51875,0.6699999999999999,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4109195402298851,0.5,0.01,0.5,0,0.7073170731707317,probit
41,0.9,0.35,20260911,0.47125,0.74,0.1,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4051724137931035,0.6810344827586208,0.01,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.3914835164835164,0.5,0.01,0.5,0,0.6829268292682927,probit
41,0.9,0.35,20260911,0.5237499999999999,0.7025,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4758454106280193,0.6521739130434783,0.01,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.5804597701149425,0.8017241379310345,0.1,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.4428571428571429,0.6404761904761905,0.01,0.0,9,0.4878048780487805,probit
41,0.9,0.35,20260911,0.3586956521739131,0.7632850241545893,1.0,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.5502873563218391,0.5,0.01,0.5,0,0.7073170731707317,probit
41,0.9,0.35,20260911,0.4425837320574163,0.7918660287081339,1.0,0.5,9,0.5365853658536586,probit
41,0.9,0.35,20260911,0.5402298850574713,0.7614942528735632,0.1,0.5,2,0.7073170731707317,probit
41,0.9,0.35,20260911,0.5071428571428571,0.5,0.01,0.5,0,0.5121951219512195,probit
41,0.9,0.35,20260911,0.3585164835164836,0.6552197802197802,0.1,0.5,1,0.6829268292682927,probit
41,0.9,0.35,20260911,0.48205128205128206,0.6538461538461539,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.3717948717948718,0.5,0.01,0.5,0,0.6341463414634146,probit
41,0.9,0.35,20260911,0.4741379310344828,0.7155172413793104,0.01,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.495,0.7175,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.7119047619047619,0.7678571428571428,0.1,0.5,2,0.5121951219512195,probit
41,0.9,0.35,20260911,0.7012820512820513,0.7487179487179487,0.1,0.5,1,0.6341463414634146,probit
41,0.9,0.35,20260911,0.5166666666666666,0.7119047619047619,0.01,0.0,9,0.5121951219512195,probit
41,0.9,0.35,20260911,0.4474358974358975,0.8256410256410256,1.0,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.6494252873563218,0.7844827586206897,0.1,0.5,3,0.7073170731707317,probit
41,0.9,0.35,20260911,0.36950549450549447,0.7774725274725275,1.0,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.4820574162679425,0.7272727272727273,0.1,0.0,9,0.4634146341463415,probit
41,0.9,0.35,20260911,0.48809523809523814,0.6511904761904762,0.1,0.5,1,0.4878048780487805,probit
41,0.9,0.35,20260911,0.42307692307692313,0.6461538461538461,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.6642512077294686,0.8285024154589371,0.1,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.37750000000000006,0.7675000000000001,1.0,0.5,7,0.6097560975609756,probit
41,0.9,0.35,20260911,0.51375,0.5,0.01,0.5,0,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4423076923076923,0.6675824175824175,0.01,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.38235294117647056,0.6495098039215685,0.01,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.513888888888889,0.7430555555555556,0.01,0.0,9,0.7804878048780488,probit
41,0.9,0.35,20260911,0.5750000000000001,0.6775,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.5258064516129033,0.9064516129032257,1.0,0.0,9,0.7560975609756098,probit
41,0.9,0.35,20260911,0.65,0.9153846153846155,1.0,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.5220588235294118,0.8455882352941178,1.0,1.0,6,0.5853658536585366,probit
41,0.9,0.35,20260911,0.6102941176470589,0.8455882352941176,1.0,0.5,7,0.5853658536585366,probit
41,0.9,0.35,20260911,0.4587912087912088,0.5,0.01,0.5,0,0.6829268292682927,probit
41,0.9,0.35,20260911,0.45256410256410257,0.782051282051282,1.0,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.5804597701149425,0.8908045977011495,1.0,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.493939393939394,0.5,0.01,0.5,0,0.7317073170731707,probit
41,0.9,0.35,20260911,0.43540669856459335,0.6698564593301435,0.01,0.0,9,0.5365853658536586,probit
41,0.9,0.35,20260911,0.4696969696969697,0.5,0.01,0.5,0,0.8048780487804879,probit
41,0.9,0.35,20260911,0.6642156862745099,0.8823529411764706,1.0,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.5062500000000001,0.7475,0.1,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.45454545454545453,0.5,0.01,0.5,0,0.7317073170731707,probit
41,0.9,0.35,20260911,0.5520833333333334,0.5,0.01,0.5,0,0.7804878048780488,probit
41,0.9,0.35,20260911,0.4024725274725275,0.7884615384615383,1.0,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.4340659340659341,0.7005494505494505,1.0,0.5,8,0.6829268292682927,probit
41,0.9,0.35,20260911,0.5538461538461539,0.8128205128205128,1.0,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.49043062200956944,0.763157894736842,1.0,0.5,7,0.5365853658536586,probit
41,0.9,0.35,20260911,0.5747126436781609,0.7126436781609196,0.01,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.5515873015873016,0.6798941798941799,0.01,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.528186274509804,0.5,0.01,0.5,0,0.5853658536585366,probit
41,0.9,0.35,20260911,0.4547619047619047,0.5,0.01,0.5,0,0.5121951219512195,probit
41,0.9,0.35,20260911,0.6375,0.755,0.1,0.5,1,0.6097560975609756,probit
41,0.9,0.35,20260911,0.6284722222222222,0.8923611111111112,1.0,0.5,6,0.7804878048780488,probit
41,0.9,0.35,20260911,0.4807692307692308,0.6978021978021978,0.01,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.41620879120879123,0.7774725274725275,1.0,0.5,6,0.6829268292682927,probit
41,0.9,0.35,20260911,0.6428571428571428,0.7513227513227514,0.01,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.55625,0.715,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.5048309178743962,0.6908212560386473,0.01,0.0,9,0.43902439024390244,probit
41,0.9,0.35,20260911,0.34299516908212563,0.5,0.01,0.5,0,0.5609756097560976,probit
41,0.9,0.35,20260911,0.47375,0.5,0.01,0.5,0,0.6097560975609756,probit
41,0.9,0.35,20260911,0.5244252873563219,0.5,0.01,0.5,0,0.7073170731707317,probit
41,0.9,0.35,20260911,0.6080645161290322,0.8096774193548387,1.0,0.5,6,0.7560975609756098,probit
41,0.9,0.35,20260911,0.6183574879227053,0.7995169082125604,1.0,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.41895604395604397,0.5,0.01,0.5,0,0.6829268292682927,probit
41,0.9,0.35,20260911,0.6519607843137254,0.7156862745098039,0.01,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.366421568627451,0.5,0.01,0.5,0,0.5853658536585366,probit
41,0.9,0.35,20260911,0.40338164251207725,0.7560386473429951,1.0,1.0,7,0.5609756097560976,probit
41,0.9,0.35,20260911,0.4666666666666667,0.6487179487179487,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.5147058823529411,0.7549019607843137,0.1,0.5,2,0.5853658536585366,probit
41,0.9,0.35,20260911,0.5387096774193548,0.932258064516129,1.0,0.0,9,0.7560975609756098,probit
41,0.9,0.35,20260911,0.5833333333333333,0.6880952380952381,0.01,0.0,9,0.5121951219512195,probit
41,0.9,0.35,20260911,0.6126373626373627,0.8076923076923076,0.1,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.48901098901098905,0.8406593406593407,1.0,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.5,0.6935483870967742,0.01,0.0,9,0.7560975609756098,probit
41,0.9,0.35,20260911,0.41005291005291,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.455026455026455,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.5398351648351649,0.8186813186813187,1.0,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.6952380952380952,0.7273809523809525,0.1,0.5,1,0.5121951219512195,probit
41,0.9,0.35,20260911,0.6625000000000001,0.7325,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.6282051282051282,0.7923076923076923,0.1,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.533068783068783,0.8042328042328042,1.0,0.5,7,0.6585365853658537,probit
41,0.9,0.35,20260911,0.501207729468599,0.7657004830917874,1.0,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.5047619047619047,0.7071428571428571,0.01,0.0,9,0.5121951219512195,probit
41,0.9,0.35,20260911,0.625,0.7426470588235294,0.01,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.40808823529411764,0.5,0.01,0.5,0,0.5853658536585366,probit
41,0.9,0.35,20260911,0.806060606060606,0.9151515151515153,0.1,0.5,4,0.7317073170731707,probit
41,0.9,0.35,20260911,0.5694444444444444,0.8472222222222222,0.01,0.0,9,0.7804878048780488,probit
41,0.9,0.35,20260911,0.6522988505747126,0.7356321839080459,0.01,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.4948717948717948,0.7102564102564103,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.7075,0.8925,1.0,1.0,6,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4478021978021978,0.7362637362637362,0.1,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.4903381642512078,0.6908212560386473,0.01,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.3901098901098901,0.7087912087912087,0.1,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.40303030303030307,0.6848484848484848,0.01,0.0,9,0.7317073170731707,probit
41,0.9,0.35,20260911,0.4545454545454545,0.5,0.01,0.5,0,0.7317073170731707,probit
41,0.9,0.35,20260911,0.7380952380952381,0.8915343915343915,1.0,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.47619047619047616,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.48375,0.64,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.37679425837320574,0.5,0.01,0.5,0,0.5365853658536586,probit
41,0.9,0.35,20260911,0.39417989417989413,0.8571428571428571,1.0,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.6102941176470589,0.8431372549019608,1.0,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.5961538461538461,0.8461538461538461,1.0,0.5,8,0.6829268292682927,probit
41,0.9,0.35,20260911,0.5881642512077294,0.785024154589372,1.0,1.0,4,0.5609756097560976,probit
41,0.9,0.35,20260911,0.6373626373626374,0.8324175824175825,1.0,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.43961352657004826,0.5,0.01,0.5,0,0.5609756097560976,probit
41,0.9,0.35,20260911,0.4523809523809524,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.37857142857142856,0.5,0.1,0.5,0,0.5121951219512195,probit
41,0.9,0.35,20260911,0.676328502415459,0.7198067632850241,0.01,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.41758241758241754,0.7939560439560439,1.0,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.4794871794871795,0.8205128205128206,1.0,1.0,6,0.6341463414634146,probit
41,0.9,0.35,20260911,0.4794871794871795,0.7769230769230768,1.0,1.0,6,0.6341463414634146,probit
41,0.9,0.35,20260911,0.7005494505494505,0.7802197802197801,0.01,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.6348039215686274,0.7156862745098038,0.01,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.4894179894179894,0.671957671957672,0.01,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.5634920634920635,0.8306878306878307,1.0,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.3735632183908046,0.7183908045977012,1.0,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.5767195767195767,0.8148148148148148,0.1,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.6000000000000001,0.7589743589743589,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.4606060606060606,0.7000000000000001,0.01,0.0,9,0.7317073170731707,probit
41,0.9,0.35,20260911,0.6428571428571428,0.7142857142857143,0.01,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.3846153846153846,0.7774725274725275,1.0,0.5,8,0.6829268292682927,probit
41,0.9,0.35,20260911,0.7818181818181819,0.890909090909091,0.01,0.0,9,0.7317073170731707,probit
41,0.9,0.35,20260911,0.4867724867724868,0.738095238095238,1.0,1.0,5,0.6585365853658537,probit
41,0.9,0.35,20260911,0.4867724867724868,0.791005291005291,1.0,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.7368421052631579,0.8253588516746411,0.01,0.0,9,0.5365853658536586,probit
41,0.9,0.35,20260911,0.7557471264367815,0.7844827586206896,0.01,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.5137362637362637,0.6895604395604396,0.01,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.6379310344827587,0.8247126436781609,0.1,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.6878787878787879,0.8666666666666667,1.0,0.5,9,0.7317073170731707,probit
41,0.9,0.35,20260911,0.4577294685990338,0.5,0.01,0.5,0,0.5609756097560976,probit
41,0.9,0.35,20260911,0.3727272727272727,0.7909090909090909,1.0,0.5,6,0.7317073170731707,probit
41,0.9,0.35,20260911,0.735645933014354,0.8827751196172249,1.0,0.5,7,0.5365853658536586,probit
41,0.9,0.35,20260911,0.48624999999999996,0.6675,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.5767195767195767,0.7751322751322751,0.01,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.5263157894736842,0.7822966507177034,1.0,0.0,9,0.4634146341463415,probit
41,0.9,0.35,20260911,0.5048309178743962,0.6980676328502415,0.1,0.0,9,0.43902439024390244,probit
41,0.9,0.35,20260911,0.5258620689655171,0.8505747126436781,1.0,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.5992063492063493,0.7751322751322751,0.01,0.0,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.5416666666666667,0.5,0.01,0.5,0,0.5853658536585366,probit
41,0.9,0.35,20260911,0.4779411764705882,0.5,0.01,0.5,0,0.5853658536585366,probit
41,0.9,0.35,20260911,0.4933862433862434,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.49615384615384617,0.6666666666666667,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.5,0.8241758241758241,1.0,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.3466183574879227,0.5,0.01,0.5,0,0.5609756097560976,probit
41,0.9,0.35,20260911,0.4828042328042328,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.5387096774193549,0.7258064516129032,0.1,0.5,1,0.7560975609756098,probit
41,0.9,0.35,20260911,0.569377990430622,0.6722488038277512,0.01,0.0,9,0.5365853658536586,probit
41,0.9,0.35,20260911,0.5049019607843137,0.8063725490196079,1.0,1.0,3,0.5853658536585366,probit
41,0.9,0.35,20260911,0.417948717948718,0.6794871794871795,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.42,0.6649999999999999,0.01,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4935897435897436,0.5,0.01,0.5,0,0.6341463414634146,probit
41,0.9,0.35,20260911,0.5603448275862069,0.882183908045977,1.0,0.5,8,0.7073170731707317,probit
41,0.9,0.35,20260911,0.5871794871794872,0.6820512820512821,0.01,0.0,9,0.6341463414634146,probit
41,0.9,0.35,20260911,0.6794871794871795,0.8179487179487179,0.1,0.5,3,0.6341463414634146,probit
41,0.9,0.35,20260911,0.49033816425120774,0.6763285024154589,0.01,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.45813397129186606,0.5,0.01,0.5,0,0.5365853658536586,probit
41,0.9,0.35,20260911,0.4052197802197802,0.5879120879120879,0.01,0.0,9,0.6829268292682927,probit
41,0.9,0.35,20260911,0.3088235294117647,0.7254901960784313,1.0,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.6666666666666666,0.810344827586207,0.01,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.6436781609195402,0.7931034482758621,0.1,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.49999999999999994,0.6428571428571429,0.01,0.0,9,0.4878048780487805,probit
41,0.9,0.35,20260911,0.47549019607843146,0.5,0.01,0.5,0,0.5853658536585366,probit
41,0.9,0.35,20260911,0.39511494252873564,0.5,0.01,0.5,0,0.7073170731707317,probit
41,0.9,0.35,20260911,0.391025641025641,0.5,0.01,0.5,0,0.6341463414634146,probit
41,0.9,0.35,20260911,0.3787878787878788,0.5,0.01,0.5,0,0.7317073170731707,probit
41,0.9,0.35,20260911,0.6593406593406592,0.8296703296703297,1.0,0.5,7,0.6829268292682927,probit
41,0.9,0.35,20260911,0.4261904761904762,0.6547619047619048,0.01,0.0,9,0.5121951219512195,probit
41,0.9,0.35,20260911,0.455,0.5,0.01,0.5,0,0.6097560975609756,probit
41,0.9,0.35,20260911,0.5512820512820513,0.7102564102564103,0.1,0.5,1,0.6341463414634146,probit
41,0.9,0.35,20260911,0.485,0.75,1.0,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.41250000000000003,0.5,0.01,0.5,0,0.6097560975609756,probit
41,0.9,0.35,20260911,0.4730392156862745,0.6372549019607844,0.01,0.0,9,0.5853658536585366,probit
41,0.9,0.35,20260911,0.29894179894179895,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.53,0.7475,0.1,0.0,9,0.6097560975609756,probit
41,0.9,0.35,20260911,0.5747126436781609,0.8505747126436781,1.0,0.0,9,0.7073170731707317,probit
41,0.9,0.35,20260911,0.49074074074074076,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.6002415458937198,0.7077294685990339,0.01,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.4473684210526316,0.5,0.01,0.5,0,0.5365853658536586,probit
41,0.9,0.35,20260911,0.6911764705882353,0.8504901960784315,1.0,1.0,7,0.5853658536585366,probit
41,0.9,0.35,20260911,0.4727011494252874,0.5,0.01,0.5,0,0.7073170731707317,probit
41,0.9,0.35,20260911,0.4606060606060606,0.7727272727272727,1.0,0.5,8,0.7317073170731707,probit
41,0.9,0.35,20260911,0.5515873015873016,0.5,0.01,0.5,0,0.6585365853658537,probit
41,0.9,0.35,20260911,0.3709677419354839,0.6225806451612903,0.01,0.0,9,0.7560975609756098,probit
41,0.9,0.35,20260911,0.43783068783068785,0.7936507936507937,1.0,0.5,9,0.6585365853658537,probit
41,0.9,0.35,20260911,0.41062801932367143,0.6594202898550724,0.01,0.0,9,0.5609756097560976,probit
41,0.9,0.35,20260911,0.6274509803921569,0.8284313725490196,1.0,0.5,8,0.5853658536585366,probit
