n,tau,d,semilla,auc_cv,auc_resub,C,l1_ratio,n_coef_no_cero,tasa
41,1.0,0.5,20260811,0.3032258064516129,0.7161290322580645,0.01,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.5548387096774194,0.7483870967741935,1.0,1.0,5,0.7560975609756098
41,1.0,0.5,20260811,0.5476190476190476,0.8439153439153438,0.1,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.2275132275132275,0.6904761904761905,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.3941798941798942,0.7380952380952381,0.1,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.5291005291005291,0.7195767195767196,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.5696969696969697,0.8060606060606061,0.01,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.4875,0.795,1.0,0.5,7,0.6097560975609756
41,1.0,0.5,20260811,0.3174603174603175,0.634920634920635,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.8261904761904763,0.8726190476190476,0.1,0.5,2,0.4878048780487805
41,1.0,0.5,20260811,0.3925,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.5,20260811,0.4,0.7,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.5158730158730159,0.7037037037037037,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.5604395604395604,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.5,20260811,0.6023809523809525,0.7857142857142857,0.1,0.5,3,0.5121951219512195
41,1.0,0.5,20260811,0.6296296296296297,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.5,20260811,0.5358974358974359,0.7487179487179487,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.5900000000000001,0.7775,0.1,0.5,2,0.6097560975609756
41,1.0,0.5,20260811,0.44179894179894175,0.7248677248677249,0.1,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.34068627450980393,0.7965686274509804,1.0,0.5,7,0.5853658536585366
41,1.0,0.5,20260811,0.43301435406698563,0.6770334928229665,0.01,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.22999999999999998,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.5,20260811,0.5580645161290323,0.7580645161290323,0.01,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.6666666666666667,0.8368055555555556,0.01,0.0,9,0.7804878048780488
41,1.0,0.5,20260811,0.65,0.7925000000000001,0.1,0.5,1,0.6097560975609756
41,1.0,0.5,20260811,0.4685990338164251,0.6884057971014493,0.01,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.4423076923076923,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.5,20260811,0.2912087912087912,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.5,20260811,0.3357843137254902,0.6715686274509804,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.3619047619047619,0.7095238095238094,1.0,1.0,3,0.4878048780487805
41,1.0,0.5,20260811,0.43779904306220097,0.7392344497607656,0.1,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.8,0.9205128205128206,1.0,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.48284313725490197,0.8480392156862745,1.0,0.5,8,0.5853658536585366
41,1.0,0.5,20260811,0.7009803921568627,0.9485294117647058,1.0,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.38505747126436785,0.735632183908046,0.1,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.4950980392156863,0.7696078431372549,1.0,1.0,6,0.5853658536585366
41,1.0,0.5,20260811,0.3091787439613527,0.6787439613526569,0.01,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.5158730158730158,0.6984126984126984,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.5603864734299517,0.8140096618357489,1.0,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.7248677248677249,0.83994708994709,0.1,0.5,2,0.6585365853658537
41,1.0,0.5,20260811,0.7435897435897436,0.8615384615384616,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.14832535885167467,0.5,0.01,0.5,0,0.5365853658536586
41,1.0,0.5,20260811,0.41269841269841273,0.7724867724867724,0.1,0.5,1,0.6585365853658537
41,1.0,0.5,20260811,0.478021978021978,0.8214285714285714,1.0,0.5,7,0.6829268292682927
41,1.0,0.5,20260811,0.3214285714285714,0.7032967032967032,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.2523809523809524,0.6571428571428571,0.01,0.0,9,0.4878048780487805
41,1.0,0.5,20260811,0.36274509803921573,0.7156862745098039,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.3983516483516483,0.6648351648351649,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.25,0.5,0.01,0.5,0,0.4146341463414634
41,1.0,0.5,20260811,0.4904306220095694,0.6985645933014354,0.01,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.485,0.7375,0.1,0.5,2,0.6097560975609756
41,1.0,0.5,20260811,0.17419354838709675,0.7032258064516128,1.0,0.5,6,0.7560975609756098
41,1.0,0.5,20260811,0.39032258064516134,0.7322580645161291,0.01,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.40606060606060607,0.6636363636363637,0.01,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.3897058823529411,0.5,0.01,0.5,0,0.5853658536585366
41,1.0,0.5,20260811,0.7095238095238096,0.8285714285714286,0.1,0.5,3,0.5121951219512195
41,1.0,0.5,20260811,0.3591954022988506,0.7701149425287357,1.0,1.0,5,0.7073170731707317
41,1.0,0.5,20260811,0.20303030303030306,0.5,0.01,0.5,0,0.7317073170731707
41,1.0,0.5,20260811,0.33732057416267947,0.8014354066985646,1.0,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.08620689655172414,0.6666666666666666,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.37750000000000006,0.6225,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.43333333333333335,0.5,0.01,0.5,0,0.6341463414634146
41,1.0,0.5,20260811,0.39417989417989413,0.656084656084656,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.415,0.6950000000000001,1.0,1.0,3,0.6097560975609756
41,1.0,0.5,20260811,0.47750000000000004,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.5,20260811,0.44019138755980863,0.5,0.01,0.5,0,0.5365853658536586
41,1.0,0.5,20260811,0.6190476190476191,0.8862433862433862,1.0,1.0,7,0.6585365853658537
41,1.0,0.5,20260811,0.5514705882352942,0.7426470588235294,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.5478468899521531,0.7918660287081339,0.1,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.5741935483870968,0.7903225806451613,0.01,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.33333333333333337,0.6424242424242425,0.01,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.478021978021978,0.8571428571428571,1.0,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.5179487179487179,0.8333333333333334,1.0,0.5,7,0.6341463414634146
41,1.0,0.5,20260811,0.6404761904761905,0.8833333333333333,1.0,0.0,9,0.5121951219512195
41,1.0,0.5,20260811,0.5650000000000001,0.8274999999999999,1.0,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.5272727272727273,0.5,0.01,0.5,0,0.7317073170731707
41,1.0,0.5,20260811,0.3925,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.5,20260811,0.3529411764705882,0.803921568627451,1.0,0.5,6,0.5853658536585366
41,1.0,0.5,20260811,0.32999999999999996,0.6975,1.0,1.0,7,0.6097560975609756
41,1.0,0.5,20260811,0.6483870967741935,0.8161290322580645,0.1,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.5467032967032966,0.7912087912087912,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.18783068783068782,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.5,20260811,0.6296296296296297,0.7883597883597884,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.5769230769230769,0.7032967032967032,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.7324999999999999,0.8825000000000001,0.1,0.5,3,0.6097560975609756
41,1.0,0.5,20260811,0.4516908212560387,0.7101449275362318,0.01,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.35714285714285715,0.5,0.01,0.5,0,0.5121951219512195
41,1.0,0.5,20260811,0.5794871794871794,0.8384615384615385,1.0,0.5,6,0.6341463414634146
41,1.0,0.5,20260811,0.6724137931034482,0.8678160919540229,1.0,0.5,6,0.7073170731707317
41,1.0,0.5,20260811,0.30219780219780223,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.5,20260811,0.7303921568627452,0.8725490196078431,0.1,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.33333333333333337,0.6810344827586208,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.6205128205128205,0.8615384615384616,1.0,0.5,8,0.6341463414634146
41,1.0,0.5,20260811,0.5759803921568627,0.7818627450980392,0.1,0.5,5,0.4146341463414634
41,1.0,0.5,20260811,0.6763285024154588,0.8285024154589372,1.0,0.5,6,0.5609756097560976
41,1.0,0.5,20260811,0.23188405797101452,0.6159420289855072,0.01,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.40714285714285714,0.6857142857142857,0.01,0.0,9,0.4878048780487805
41,1.0,0.5,20260811,0.22058823529411767,0.6752450980392157,0.1,0.5,1,0.5853658536585366
41,1.0,0.5,20260811,0.4976190476190476,0.7833333333333333,0.1,0.5,3,0.5121951219512195
41,1.0,0.5,20260811,0.75,0.8994252873563219,0.1,0.5,5,0.7073170731707317
41,1.0,0.5,20260811,0.7566137566137566,0.9153439153439153,1.0,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.6216931216931216,0.7764550264550265,0.1,0.5,1,0.6585365853658537
41,1.0,0.5,20260811,0.303030303030303,0.7303030303030302,0.01,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.32258064516129037,0.7290322580645161,0.01,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.37142857142857144,0.6452380952380953,0.01,0.0,9,0.4878048780487805
41,1.0,0.5,20260811,0.445,0.865,1.0,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.7155172413793103,0.910919540229885,1.0,0.5,8,0.7073170731707317
41,1.0,0.5,20260811,0.41025641025641024,0.7025641025641025,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.5743589743589744,0.8217948717948718,0.1,0.5,2,0.6341463414634146
41,1.0,0.5,20260811,0.31868131868131866,0.7664835164835164,1.0,1.0,5,0.6829268292682927
41,1.0,0.5,20260811,0.6307692307692307,0.8384615384615384,0.1,0.5,3,0.6341463414634146
41,1.0,0.5,20260811,0.6641025641025642,0.7794871794871795,0.1,0.5,1,0.6341463414634146
41,1.0,0.5,20260811,0.5759803921568627,0.8676470588235294,1.0,1.0,4,0.5853658536585366
41,1.0,0.5,20260811,0.41538461538461535,0.5,0.01,0.5,0,0.6341463414634146
41,1.0,0.5,20260811,0.6913875598086124,0.8444976076555024,1.0,1.0,5,0.5365853658536586
41,1.0,0.5,20260811,0.35344827586206895,0.7183908045977012,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.5201149425287357,0.7442528735632183,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.44000000000000006,0.64,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.27298850574712646,0.7614942528735633,1.0,1.0,5,0.7073170731707317
41,1.0,0.5,20260811,0.41750000000000004,0.62,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.29032258064516125,0.6774193548387096,0.01,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.34615384615384615,0.7205128205128206,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.3862433862433863,0.6322751322751322,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.3412698412698413,0.7116402116402116,1.0,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.45833333333333337,0.8576388888888888,1.0,0.0,9,0.7804878048780488
41,1.0,0.5,20260811,0.495,0.6849999999999999,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.38186813186813184,0.6813186813186815,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.5588235294117647,0.7549019607843137,1.0,1.0,5,0.5853658536585366
41,1.0,0.5,20260811,0.34516129032258064,0.7225806451612903,0.01,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.554945054945055,0.8461538461538461,1.0,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.4128205128205128,0.5,0.01,0.5,0,0.6341463414634146
41,1.0,0.5,20260811,0.6363636363636364,0.7515151515151515,0.01,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.6954022988505747,0.8649425287356322,1.0,0.5,7,0.7073170731707317
41,1.0,0.5,20260811,0.521531100478469,0.7440191387559809,0.01,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.37362637362637363,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.5,20260811,0.764367816091954,0.8448275862068965,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.6256410256410256,0.7487179487179487,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.27586206896551724,0.6954022988505747,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.5521978021978021,0.7692307692307693,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.6005747126436782,0.9166666666666667,1.0,0.5,8,0.7073170731707317
41,1.0,0.5,20260811,0.596774193548387,0.7548387096774194,0.01,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.2822966507177033,0.6483253588516746,0.01,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.3700980392156863,0.5,0.01,0.5,0,0.5853658536585366
41,1.0,0.5,20260811,0.5054945054945055,0.7582417582417582,0.1,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.28717948717948727,0.5,0.01,0.5,0,0.6341463414634146
41,1.0,0.5,20260811,0.13285024154589373,0.5,0.01,0.5,0,0.5609756097560976
41,1.0,0.5,20260811,0.46153846153846156,0.6565934065934066,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.3606060606060606,0.7000000000000002,0.01,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.07380952380952382,0.6333333333333333,0.01,0.0,9,0.4878048780487805
41,1.0,0.5,20260811,0.5845410628019323,0.7705314009661836,0.01,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.4814814814814815,0.6587301587301587,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.7573529411764706,0.8774509803921569,0.1,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.3480392156862745,0.6299019607843137,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.6126373626373627,0.7829670329670328,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.5191387559808612,0.8110047846889952,1.0,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.2595238095238095,0.75,1.0,0.0,9,0.5121951219512195
41,1.0,0.5,20260811,0.7,0.890909090909091,1.0,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.36500000000000005,0.69,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.4038461538461538,0.7335164835164836,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.6456043956043955,0.8681318681318682,1.0,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.21693121693121695,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.5,20260811,0.678921568627451,0.7818627450980392,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.5153846153846154,0.6487179487179487,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.3512820512820513,0.6564102564102564,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.29354838709677417,0.6709677419354839,0.01,0.0,9,0.7560975609756098
41,1.0,0.5,20260811,0.24175824175824176,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.5,20260811,0.4380952380952381,0.6833333333333333,0.01,0.0,9,0.4878048780487805
41,1.0,0.5,20260811,0.6818181818181819,0.7833333333333333,0.1,0.5,2,0.7317073170731707
41,1.0,0.5,20260811,0.26470588235294124,0.6323529411764706,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.5057471264367817,0.7758620689655171,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.625,0.87,1.0,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.3623188405797102,0.7415458937198067,0.1,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.7010582010582012,0.7910052910052909,0.1,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.395,0.7725000000000001,1.0,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.44102564102564107,0.6948717948717948,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.20574162679425842,0.5,0.01,0.5,0,0.5365853658536586
41,1.0,0.5,20260811,0.41421568627450983,0.7696078431372549,1.0,0.5,8,0.5853658536585366
41,1.0,0.5,20260811,0.4339080459770115,0.6810344827586207,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.5800000000000001,0.75,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.3936781609195403,0.764367816091954,0.1,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.5765550239234449,0.854066985645933,1.0,1.0,5,0.5365853658536586
41,1.0,0.5,20260811,0.36923076923076925,0.7307692307692308,0.1,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.7068965517241379,0.8002873563218391,0.1,0.5,1,0.7073170731707317
41,1.0,0.5,20260811,0.5412087912087912,0.7087912087912088,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.5098039215686275,0.7181372549019609,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.43,0.7050000000000001,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.41538461538461535,0.7256410256410256,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.4475,0.7575000000000001,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.3125,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.5,20260811,0.7435897435897436,0.5,0.01,0.5,0,0.6341463414634146
41,1.0,0.5,20260811,0.4285714285714286,0.7952380952380953,1.0,0.0,9,0.5121951219512195
41,1.0,0.5,20260811,0.39999999999999997,0.5,0.01,0.5,0,0.4878048780487805
41,1.0,0.5,20260811,0.37681159420289856,0.6545893719806762,0.01,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.5449999999999999,0.7125,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.2545454545454546,0.6939393939393941,0.01,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.5,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.5,20260811,0.6126373626373627,0.8928571428571429,1.0,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.6772486772486772,0.8333333333333333,0.1,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.6349206349206349,0.873015873015873,1.0,0.5,7,0.6585365853658537
41,1.0,0.5,20260811,0.7696078431372549,0.8602941176470588,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.235,0.5,0.01,0.5,0,0.6097560975609756
41,1.0,0.5,20260811,0.5487179487179488,0.7564102564102564,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.43333333333333335,0.8153846153846154,1.0,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.5809523809523809,0.775,0.1,0.5,1,0.4878048780487805
41,1.0,0.5,20260811,0.5048309178743962,0.8236714975845411,0.1,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.41005291005291006,0.7169312169312169,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.39230769230769236,0.7307692307692308,0.1,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.2222222222222222,0.5,0.01,0.5,0,0.5609756097560976
41,1.0,0.5,20260811,0.20105820105820107,0.7195767195767195,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.34615384615384615,0.6615384615384616,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.5789473684210525,0.7966507177033493,1.0,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.3641025641025641,0.6487179487179487,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.1717948717948718,0.5,0.01,0.5,0,0.6341463414634146
41,1.0,0.5,20260811,0.7608695652173914,0.9106280193236715,1.0,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.4264705882352941,0.6838235294117647,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.7197802197802198,0.8392857142857143,0.1,0.5,1,0.6829268292682927
41,1.0,0.5,20260811,0.4230769230769231,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.5,20260811,0.7254901960784313,0.7867647058823529,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.42063492063492064,0.6534391534391535,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.5363636363636364,0.8848484848484849,1.0,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.2445054945054945,0.7087912087912088,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.4558823529411765,0.5,0.01,0.5,0,0.5853658536585366
41,1.0,0.5,20260811,0.49725274725274726,0.7706043956043955,0.1,0.5,1,0.6829268292682927
41,1.0,0.5,20260811,0.6274509803921569,0.7916666666666667,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.3025641025641026,0.6871794871794872,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.6120689655172413,0.7758620689655171,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.5784313725490197,0.8308823529411764,1.0,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.29395604395604397,0.7060439560439561,0.01,0.0,9,0.6829268292682927
41,1.0,0.5,20260811,0.48750000000000004,0.7625,0.1,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.3695652173913044,0.6690821256038647,0.01,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.393719806763285,0.71256038647343,0.01,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.5,0.676923076923077,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.2777777777777778,0.6908212560386472,0.01,0.0,9,0.5609756097560976
41,1.0,0.5,20260811,0.35897435897435903,0.7615384615384615,1.0,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.3409090909090909,0.5,0.01,0.5,0,0.8048780487804879
41,1.0,0.5,20260811,0.40931372549019607,0.803921568627451,0.1,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.6835748792270532,0.8526570048309179,1.0,1.0,5,0.5609756097560976
41,1.0,0.5,20260811,0.6666666666666666,0.8023809523809524,0.1,0.0,9,0.5121951219512195
41,1.0,0.5,20260811,0.5686274509803921,0.7279411764705883,0.1,0.5,2,0.5853658536585366
41,1.0,0.5,20260811,0.6794871794871795,0.7833333333333333,0.1,0.5,1,0.6341463414634146
41,1.0,0.5,20260811,0.7000000000000001,0.8976190476190475,1.0,0.0,9,0.4878048780487805
41,1.0,0.5,20260811,0.3277511961722488,0.69377990430622,0.1,0.5,2,0.5365853658536586
41,1.0,0.5,20260811,0.27873563218390807,0.6408045977011494,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.642156862745098,0.7745098039215685,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.2939560439560439,0.5,0.01,0.5,0,0.6829268292682927
41,1.0,0.5,20260811,0.5804597701149425,0.8477011494252873,1.0,1.0,5,0.7073170731707317
41,1.0,0.5,20260811,0.71,0.9025000000000001,0.1,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.5,0.7083333333333334,0.01,0.0,9,0.5853658536585366
41,1.0,0.5,20260811,0.37356321839080464,0.6350574712643678,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.6428571428571428,0.7751322751322752,0.01,0.0,9,0.6585365853658537
41,1.0,0.5,20260811,0.545,0.8674999999999999,1.0,0.5,7,0.6097560975609756
41,1.0,0.5,20260811,0.4879227053140096,0.8067632850241546,1.0,0.5,7,0.5609756097560976
41,1.0,0.5,20260811,0.6025000000000001,0.7450000000000001,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.6348039215686274,0.8161764705882353,0.1,0.5,3,0.5853658536585366
41,1.0,0.5,20260811,0.5181818181818182,0.6878787878787879,0.01,0.0,9,0.7317073170731707
41,1.0,0.5,20260811,0.5725,0.7450000000000001,0.01,0.0,9,0.6097560975609756
41,1.0,0.5,20260811,0.6764705882352942,0.8700980392156863,0.1,0.5,4,0.5853658536585366
41,1.0,0.5,20260811,0.4846153846153846,0.7230769230769231,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.5717703349282297,0.7296650717703349,0.01,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.3666666666666667,0.6846153846153846,0.01,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.43386243386243384,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.5,20260811,0.4794871794871795,0.8717948717948718,1.0,0.0,9,0.6341463414634146
41,1.0,0.5,20260811,0.4785714285714286,0.6642857142857143,0.01,0.0,9,0.5121951219512195
41,1.0,0.5,20260811,0.39215686274509803,0.803921568627451,1.0,0.5,7,0.5853658536585366
41,1.0,0.5,20260811,0.47126436781609193,0.6982758620689655,0.01,0.0,9,0.7073170731707317
41,1.0,0.5,20260811,0.6495098039215685,0.8296568627450981,0.1,0.5,2,0.5853658536585366
41,1.0,0.5,20260811,0.35449735449735453,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.5,20260811,0.7142857142857143,0.8518518518518519,1.0,1.0,4,0.6585365853658537
41,1.0,0.5,20260811,0.6244019138755981,0.8229665071770335,0.1,0.0,9,0.5365853658536586
41,1.0,0.5,20260811,0.6484848484848484,0.8333333333333334,0.01,0.0,9,0.7317073170731707
41,1.0,0.8,20260811,0.5564102564102564,0.717948717948718,0.01,0.0,9,0.6341463414634146
41,1.0,0.8,20260811,0.5490196078431373,0.7990196078431373,1.0,1.0,4,0.5853658536585366
41,1.0,0.8,20260811,0.4688995215311005,0.8421052631578947,1.0,1.0,6,0.4634146341463415
41,1.0,0.8,20260811,0.3736263736263736,0.7197802197802198,0.01,0.0,9,0.6829268292682927
41,1.0,0.8,20260811,0.6058201058201058,0.7883597883597884,0.1,0.5,2,0.6585365853658537
41,1.0,0.8,20260811,0.34195402298850575,0.6867816091954023,0.01,0.0,9,0.7073170731707317
41,1.0,0.8,20260811,0.3571428571428571,0.5,0.01,0.5,0,0.6585365853658537
41,1.0,0.8,20260811,0.5,0.8359788359788359,1.0,0.0,9,0.6585365853658537
41,1.0,0.8,20260811,0.5714285714285714,0.8201058201058201,0.1,0.5,3,0.6585365853658537
41,1.0,0.8,20260811,0.8600000000000001,0.89,0.1,0.0,9,0.6097560975609756
41,1.0,0.8,20260811,0.6363636363636364,0.7655502392344498,0.01,0.0,9,0.5365853658536586
41,1.0,0.8,20260811,0.6483516483516484,0.7994505494505495,0.01,0.0,9,0.6829268292682927
